club,coupon_type,alternative,form,freecoupons,price_generic,info_name,mailorder,name,pharmacy,price,retail
428.48,with free Coupon,Ganciclovir,bottle of gel,413.49,brand,Zirgan,426,Zirgan,Costco,424.94,483
428.48,with free Discount,Ganciclovir,bottle of gel,413.49,brand,Zirgan,426,Zirgan,Walmart,440.77,457
,with free Discount,Tafluprost,carton,165.64,brand,Zioptan,,Zioptan,CVS Pharmacy,165.64,251
,with free Discount,Tafluprost,carton,165.64,brand,Zioptan,,Zioptan,Walgreens,165.64,264
,with free Discount,Tafluprost,carton,165.64,brand,Zioptan,,Zioptan,Ralphs,165.64,264
,with free Discount,Tafluprost,carton,165.64,brand,Zioptan,,Zioptan,Costco,165.64,264
,with free Discount,Tafluprost,carton,165.64,brand,Zioptan,,Zioptan,Rite Aid,165.64,293
,with free Discount,Tafluprost,carton,165.64,brand,Zioptan,,Zioptan,Vons Pharmacy,165.64,271
,with free Discount,Tafluprost,carton,165.64,brand,Zioptan,,Zioptan,Albertsons (Sav-on),165.64,264
,with free Discount,Tafluprost,carton,165.64,brand,Zioptan,,Zioptan,Walmart,171.14,264
,with free Discount,Tafluprost,carton,165.64,brand,Zioptan,,Zioptan,Safeway,165.64,281
,with free Discount,Tafluprost,carton,165.64,brand,Zioptan,,Zioptan,Target (CVS),165.64,249
24.16,with free Discount,Yasmin,package,18.77,generic,Zarah,241.92,Zarah,CVS Pharmacy,45.55,214
24.16,with free Coupon,Yasmin,package,18.77,generic,Zarah,241.92,Zarah,Walgreens,65.52,214
24.16,with free Discount,Yasmin,package,18.77,generic,Zarah,241.92,Zarah,Ralphs,18.77,214
24.16,with free Coupon,Yasmin,package,18.77,generic,Zarah,241.92,Zarah,Costco,28.65,214
24.16,with free Coupon,Yasmin,package,18.77,generic,Zarah,241.92,Zarah,Rite Aid,47.52,214
24.16,with free Discount,Yasmin,package,18.77,generic,Zarah,241.92,Zarah,Vons Pharmacy,23.27,214
24.16,with free Discount,Yasmin,package,18.77,generic,Zarah,241.92,Zarah,Albertsons (Sav-on),23.27,214
24.16,with free Discount,Yasmin,package,18.77,generic,Zarah,241.92,Zarah,Walmart,42.8,225
24.16,with free Discount,Yasmin,package,18.77,generic,Zarah,241.92,Zarah,Safeway,23.27,214
24.16,with free Discount,Yasmin,package,18.77,generic,Zarah,241.92,Zarah,Target (CVS),45.55,214
3.12,with free Coupon,Sertraline,tablet,5.99,generic,Zoloft,2.4,Zoloft,CVS Pharmacy,19.7,50
3.12,with free Coupon,Sertraline,tablet,5.99,generic,Zoloft,2.4,Zoloft,Rite Aid,8.8,75
3.12,with free Coupon,Sertraline,tablet,5.99,generic,Zoloft,2.4,Zoloft,Walgreens,28.7,55
3.12,with free Coupon,Sertraline,tablet,5.99,generic,Zoloft,2.4,Zoloft,Target (CVS),19.7,50
3.12,with free Discount,Sertraline,tablet,5.99,generic,Zoloft,2.4,Zoloft,Walmart,9,
3.12,with free Coupon,Sertraline,tablet,5.99,generic,Zoloft,2.4,Zoloft,Albertsons (Sav-on),6.84,50
3.12,with free Coupon,Sertraline,tablet,5.99,generic,Zoloft,2.4,Zoloft,Ralphs,11.82,15
3.12,with free Coupon,Sertraline,tablet,5.99,generic,Zoloft,2.4,Zoloft,Safeway,6.84,38
3.12,with free Coupon,Sertraline,tablet,5.99,generic,Zoloft,2.4,Zoloft,Costco,5.99,11
3.12,with free Coupon,Sertraline,tablet,5.99,generic,Zoloft,2.4,Zoloft,Vons Pharmacy,6.84,45
20.45,with free Coupon,Demulen,package,23.62,generic,Zovia,,Zovia,CVS Pharmacy,23.62,87
20.45,with free Coupon,Demulen,package,23.62,generic,Zovia,,Zovia,Walgreens,32.61,76
20.45,with free Coupon,Demulen,package,23.62,generic,Zovia,,Zovia,Ralphs,25.81,82
20.45,with free Discount,Demulen,package,23.62,generic,Zovia,,Zovia,Costco,25.72,82
20.45,with free Coupon,Demulen,package,23.62,generic,Zovia,,Zovia,Rite Aid,32.41,82
20.45,with free Discount,Demulen,package,23.62,generic,Zovia,,Zovia,Vons Pharmacy,23.69,82
20.45,with free Discount,Demulen,package,23.62,generic,Zovia,,Zovia,Albertsons (Sav-on),23.69,82
20.45,with free Discount,Demulen,package,23.62,generic,Zovia,,Zovia,Walmart,52.6,84
20.45,with free Discount,Demulen,package,23.62,generic,Zovia,,Zovia,Safeway,23.69,71
20.45,with free Coupon,Demulen,package,23.62,generic,Zovia,,Zovia,Target (CVS),23.62,82
30.95,with free Discount,Accolate,tablet,30.91,generic,Zafirlukast,2880,Zafirlukast,CVS Pharmacy,35.34,104
30.95,with free Discount,Accolate,tablet,30.91,generic,Zafirlukast,2880,Zafirlukast,Walgreens,45.67,105
30.95,with free Discount,Accolate,tablet,30.91,generic,Zafirlukast,2880,Zafirlukast,Ralphs,30.91,124
30.95,with free Discount,Accolate,tablet,30.91,generic,Zafirlukast,2880,Zafirlukast,Costco,65.16,108
30.95,with free Coupon,Accolate,tablet,30.91,generic,Zafirlukast,2880,Zafirlukast,Rite Aid,43.42,127
30.95,with free Discount,Accolate,tablet,30.91,generic,Zafirlukast,2880,Zafirlukast,Vons Pharmacy,34.05,115
30.95,with free Discount,Accolate,tablet,30.91,generic,Zafirlukast,2880,Zafirlukast,Albertsons (Sav-on),34.05,116
30.95,with free Discount,Accolate,tablet,30.91,generic,Zafirlukast,2880,Zafirlukast,Walmart,70.8,109
30.95,with free Discount,Accolate,tablet,30.91,generic,Zafirlukast,2880,Zafirlukast,Safeway,34.05,114
30.95,with free Coupon,Accolate,tablet,30.91,generic,Zafirlukast,2880,Zafirlukast,Target (CVS),37.21,103
9.16,with free Coupon,Cetirizine Pseudoephedrine,tablet,11.73,generic,Zyrtec D,,Zyrtec D,CVS Pharmacy,11.89,24
9.16,with free Coupon,Cetirizine Pseudoephedrine,tablet,11.73,generic,Zyrtec D,,Zyrtec D,Walgreens,14.43,22
9.16,with free Coupon,Cetirizine Pseudoephedrine,tablet,11.73,generic,Zyrtec D,,Zyrtec D,Ralphs,12.53,21
9.16,with free Coupon,Cetirizine Pseudoephedrine,tablet,11.73,generic,Zyrtec D,,Zyrtec D,Costco,16.62,40
9.16,with free Coupon,Cetirizine Pseudoephedrine,tablet,11.73,generic,Zyrtec D,,Zyrtec D,Rite Aid,13.76,22
9.16,with free Coupon,Cetirizine Pseudoephedrine,tablet,11.73,generic,Zyrtec D,,Zyrtec D,Vons Pharmacy,14.27,21
9.16,with free Coupon,Cetirizine Pseudoephedrine,tablet,11.73,generic,Zyrtec D,,Zyrtec D,Albertsons (Sav-on),14.27,26
9.16,retail price,Cetirizine Pseudoephedrine,tablet,11.73,generic,Zyrtec D,,Zyrtec D,Walmart,11.73,
9.16,with free Coupon,Cetirizine Pseudoephedrine,tablet,11.73,generic,Zyrtec D,,Zyrtec D,Safeway,14.27,21
9.16,with free Coupon,Cetirizine Pseudoephedrine,tablet,11.73,generic,Zyrtec D,,Zyrtec D,Target (CVS),11.89,22
290.51,with free Coupon,,sublingual tablet,282.42,brand,Buprenorphine Naloxone,,Zubsolv,CVS Pharmacy,305.56,344
290.51,with free Discount,,sublingual tablet,282.42,brand,Buprenorphine Naloxone,,Zubsolv,Walgreens,299.91,
290.51,with free Coupon,,sublingual tablet,282.42,brand,Buprenorphine Naloxone,,Zubsolv,Ralphs,282.42,348
290.51,with free Coupon,,sublingual tablet,282.42,brand,Buprenorphine Naloxone,,Zubsolv,Costco,289.82,348
290.51,with free Coupon,,sublingual tablet,282.42,brand,Buprenorphine Naloxone,,Zubsolv,Rite Aid,301.46,378
290.51,with free Coupon,,sublingual tablet,282.42,brand,Buprenorphine Naloxone,,Zubsolv,Vons Pharmacy,299.21,348
290.51,with free Coupon,,sublingual tablet,282.42,brand,Buprenorphine Naloxone,,Zubsolv,Albertsons (Sav-on),299.21,383
290.51,with free Coupon,,sublingual tablet,282.42,brand,Buprenorphine Naloxone,,Zubsolv,Safeway,299.21,383
290.51,with free Coupon,,sublingual tablet,282.42,brand,Buprenorphine Naloxone,,Zubsolv,Target (CVS),305.56,347
16.36,with free Coupon,"Zomig Zmt,Zomig",dose pack,20.05,generic,Zolmitriptan,29.1,Zolmitriptan,Safeway,22.19,424
16.36,with free Discount,"Zomig Zmt,Zomig",dose pack,20.05,generic,Zolmitriptan,29.1,Zolmitriptan,Ralphs,20.05,127
16.36,with free Coupon,"Zomig Zmt,Zomig",dose pack,20.05,generic,Zolmitriptan,29.1,Zolmitriptan,Costco,25.99,53
16.36,with free Coupon,"Zomig Zmt,Zomig",dose pack,20.05,generic,Zolmitriptan,29.1,Zolmitriptan,Vons Pharmacy,22.19,397
16.36,with free Discount,"Zomig Zmt,Zomig",dose pack,20.05,generic,Zolmitriptan,29.1,Zolmitriptan,Walmart,31.57,295
16.36,with free Discount,"Zomig Zmt,Zomig",dose pack,20.05,generic,Zolmitriptan,29.1,Zolmitriptan,Rite Aid,142.87,486
16.36,with free Coupon,"Zomig Zmt,Zomig",dose pack,20.05,generic,Zolmitriptan,29.1,Zolmitriptan,Walgreens,147.99,523
16.36,with free Coupon,"Zomig Zmt,Zomig",dose pack,20.05,generic,Zolmitriptan,29.1,Zolmitriptan,Albertsons (Sav-on),22.19,509
16.36,with free Discount,"Zomig Zmt,Zomig",dose pack,20.05,generic,Zolmitriptan,29.1,Zolmitriptan,Target (CVS),116.21,450
16.36,with free Discount,"Zomig Zmt,Zomig",dose pack,20.05,generic,Zolmitriptan,29.1,Zolmitriptan,CVS Pharmacy,116.21,450
8.13,with free Coupon,Sonata,capsule,14.12,generic,Zaleplon,9.3,Zaleplon,CVS Pharmacy,35.33,98
8.13,with free Discount,Sonata,capsule,14.12,generic,Zaleplon,9.3,Zaleplon,Walgreens,33.86,
8.13,with free Coupon,Sonata,capsule,14.12,generic,Zaleplon,9.3,Zaleplon,Ralphs,14.12,42
8.13,with free Coupon,Sonata,capsule,14.12,generic,Zaleplon,9.3,Zaleplon,Costco,15.99,26
8.13,with free Coupon,Sonata,capsule,14.12,generic,Zaleplon,9.3,Zaleplon,Rite Aid,20.44,106
8.13,with free Coupon,Sonata,capsule,14.12,generic,Zaleplon,9.3,Zaleplon,Vons Pharmacy,17.85,78
8.13,with free Coupon,Sonata,capsule,14.12,generic,Zaleplon,9.3,Zaleplon,Albertsons (Sav-on),17.85,78
8.13,with free Discount,Sonata,capsule,14.12,generic,Zaleplon,9.3,Zaleplon,Walmart,18.67,
8.13,with free Coupon,Sonata,capsule,14.12,generic,Zaleplon,9.3,Zaleplon,Safeway,17.85,102
8.13,with free Coupon,Sonata,capsule,14.12,generic,Zaleplon,9.3,Zaleplon,Target (CVS),35.33,98
12.34,with free Discount,Geodon,capsule,13.86,generic,Ziprasidone,12.83,Ziprasidone,CVS Pharmacy,61.6,114
12.34,with free Coupon,Geodon,capsule,13.86,generic,Ziprasidone,12.83,Ziprasidone,Walgreens,75.02,116
12.34,with free Discount,Geodon,capsule,13.86,generic,Ziprasidone,12.83,Ziprasidone,Ralphs,13.86,135
12.34,with free Coupon,Geodon,capsule,13.86,generic,Ziprasidone,12.83,Ziprasidone,Costco,19.99,51
12.34,with free Coupon,Geodon,capsule,13.86,generic,Ziprasidone,12.83,Ziprasidone,Rite Aid,55.37,214
12.34,with free Coupon,Geodon,capsule,13.86,generic,Ziprasidone,12.83,Ziprasidone,Vons Pharmacy,16.16,170
12.34,with free Coupon,Geodon,capsule,13.86,generic,Ziprasidone,12.83,Ziprasidone,Albertsons (Sav-on),16.16,169
12.34,with free Discount,Geodon,capsule,13.86,generic,Ziprasidone,12.83,Ziprasidone,Walmart,22.1,169
12.34,with free Coupon,Geodon,capsule,13.86,generic,Ziprasidone,12.83,Ziprasidone,Safeway,16.16,183
12.34,with free Discount,Geodon,capsule,13.86,generic,Ziprasidone,12.83,Ziprasidone,Target (CVS),61.6,114
17.83,with free Coupon,Zonegran,capsule,15.84,generic,Zonisamide,27.9,Zonisamide,Costco,18.99,33
17.83,with free Discount,Zonegran,capsule,15.84,generic,Zonisamide,27.9,Zonisamide,Walmart,28.97,60
17.83,with free Coupon,Zonegran,capsule,15.84,generic,Zonisamide,27.9,Zonisamide,Rite Aid,47.14,212
17.83,with free Coupon,Zonegran,capsule,15.84,generic,Zonisamide,27.9,Zonisamide,Ralphs,15.84,263
17.83,with free Coupon,Zonegran,capsule,15.84,generic,Zonisamide,27.9,Zonisamide,Albertsons (Sav-on),18.3,223
17.83,with free Discount,Zonegran,capsule,15.84,generic,Zonisamide,27.9,Zonisamide,CVS Pharmacy,54.45,197
17.83,with free Coupon,Zonegran,capsule,15.84,generic,Zonisamide,27.9,Zonisamide,Walgreens,71.84,204
17.83,with free Coupon,Zonegran,capsule,15.84,generic,Zonisamide,27.9,Zonisamide,Vons Pharmacy,18.3,226
17.83,with free Discount,Zonegran,capsule,15.84,generic,Zonisamide,27.9,Zonisamide,Target (CVS),54.45,196
17.83,with free Coupon,Zonegran,capsule,15.84,generic,Zonisamide,27.9,Zonisamide,Safeway,18.3,224
19.25,with free Coupon,Ambien Cr,tablet,15.99,generic,Zolpidem Er,10.2,Zolpidem Er,CVS Pharmacy,23.45,161
19.25,with free Coupon,Ambien Cr,tablet,15.99,generic,Zolpidem Er,10.2,Zolpidem Er,Rite Aid,25.02,185
19.25,with free Discount,Ambien Cr,tablet,15.99,generic,Zolpidem Er,10.2,Zolpidem Er,Walgreens,48.49,
19.25,with free Coupon,Ambien Cr,tablet,15.99,generic,Zolpidem Er,10.2,Zolpidem Er,Ralphs,21.45,150
19.25,with free Coupon,Ambien Cr,tablet,15.99,generic,Zolpidem Er,10.2,Zolpidem Er,Safeway,26.9,156
19.25,with free Coupon,Ambien Cr,tablet,15.99,generic,Zolpidem Er,10.2,Zolpidem Er,Target (CVS),23.45,162
19.25,with free Coupon,Ambien Cr,tablet,15.99,generic,Zolpidem Er,10.2,Zolpidem Er,Costco,15.99,19
19.25,with free Coupon,Ambien Cr,tablet,15.99,generic,Zolpidem Er,10.2,Zolpidem Er,Vons Pharmacy,26.9,166
19.25,with free Discount,Ambien Cr,tablet,15.99,generic,Zolpidem Er,10.2,Zolpidem Er,Walmart,16.98,
19.25,with free Coupon,Ambien Cr,tablet,15.99,generic,Zolpidem Er,10.2,Zolpidem Er,Albertsons (Sav-on),26.9,158
2.96,with free Coupon,"Ambien,Edluar,Intermezzo",tablet,9.99,generic,Zolpidem,6.9,Zolpidem,CVS Pharmacy,31.99,59
2.96,with free Coupon,"Ambien,Edluar,Intermezzo",tablet,9.99,generic,Zolpidem,6.9,Zolpidem,Ralphs,10.44,54
2.96,with free Discount,"Ambien,Edluar,Intermezzo",tablet,9.99,generic,Zolpidem,6.9,Zolpidem,Walgreens,18.45,
2.96,with free Coupon,"Ambien,Edluar,Intermezzo",tablet,9.99,generic,Zolpidem,6.9,Zolpidem,Costco,9.99,16
2.96,with free Coupon,"Ambien,Edluar,Intermezzo",tablet,9.99,generic,Zolpidem,6.9,Zolpidem,Vons Pharmacy,13.55,68
2.96,with free Coupon,"Ambien,Edluar,Intermezzo",tablet,9.99,generic,Zolpidem,6.9,Zolpidem,Rite Aid,13.5,65
2.96,with free Coupon,"Ambien,Edluar,Intermezzo",tablet,9.99,generic,Zolpidem,6.9,Zolpidem,Target (CVS),31.99,59
2.96,with free Discount,"Ambien,Edluar,Intermezzo",tablet,9.99,generic,Zolpidem,6.9,Zolpidem,Walmart,15.44,
2.96,with free Coupon,"Ambien,Edluar,Intermezzo",tablet,9.99,generic,Zolpidem,6.9,Zolpidem,Albertsons (Sav-on),13.55,63
2.96,with free Coupon,"Ambien,Edluar,Intermezzo",tablet,9.99,generic,Zolpidem,6.9,Zolpidem,Safeway,13.55,57
4.01,with free Coupon,Motrin,tablet,3.73,generic,Ibuprofen,3.56,Ibuprofen,Rite Aid,3.73,29
4.01,with free Coupon,Motrin,tablet,3.73,generic,Ibuprofen,3.56,Ibuprofen,CVS Pharmacy,11.54,14
4.01,with free Discount,Motrin,tablet,3.73,generic,Ibuprofen,3.56,Ibuprofen,Walgreens,12.97,15
4.01,with free Discount,Motrin,tablet,3.73,generic,Ibuprofen,3.56,Ibuprofen,Albertsons (Sav-on),5.58,22
4.01,with free Coupon,Motrin,tablet,3.73,generic,Ibuprofen,3.56,Ibuprofen,Ralphs,11.05,16
4.01,with free Coupon,Motrin,tablet,3.73,generic,Ibuprofen,3.56,Ibuprofen,Costco,7.99,13
4.01,with free Coupon,Motrin,tablet,3.73,generic,Ibuprofen,3.56,Ibuprofen,Target (CVS),11.54,14
4.01,with free Discount,Motrin,tablet,3.73,generic,Ibuprofen,3.56,Ibuprofen,Safeway,5.58,29
4.01,with free Discount,Motrin,tablet,3.73,generic,Ibuprofen,3.56,Ibuprofen,Vons Pharmacy,5.58,22
4.01,retail price,Motrin,tablet,3.73,generic,Ibuprofen,3.56,Ibuprofen,Walmart,5.69,
26.95,with free Coupon,Isordil,tablet,28.06,generic,Isosorbide Dinitrate,63,Isosorbide Dinitrate,CVS Pharmacy,28.06,86
26.95,with free Coupon,Isordil,tablet,28.06,generic,Isosorbide Dinitrate,63,Isosorbide Dinitrate,Walgreens,35.4,90
26.95,with free Coupon,Isordil,tablet,28.06,generic,Isosorbide Dinitrate,63,Isosorbide Dinitrate,Ralphs,29.78,82
26.95,with free Discount,Isordil,tablet,28.06,generic,Isosorbide Dinitrate,63,Isosorbide Dinitrate,Costco,38.9,86
26.95,with free Coupon,Isordil,tablet,28.06,generic,Isosorbide Dinitrate,63,Isosorbide Dinitrate,Rite Aid,36.82,95
26.95,with free Discount,Isordil,tablet,28.06,generic,Isosorbide Dinitrate,63,Isosorbide Dinitrate,Vons Pharmacy,29.3,78
26.95,with free Coupon,Isordil,tablet,28.06,generic,Isosorbide Dinitrate,63,Isosorbide Dinitrate,Albertsons (Sav-on),29.29,94
26.95,with free Discount,Isordil,tablet,28.06,generic,Isosorbide Dinitrate,63,Isosorbide Dinitrate,Walmart,43.3,67
26.95,with free Coupon,Isordil,tablet,28.06,generic,Isosorbide Dinitrate,63,Isosorbide Dinitrate,Safeway,29.29,95
26.95,with free Coupon,Isordil,tablet,28.06,generic,Isosorbide Dinitrate,63,Isosorbide Dinitrate,Target (CVS),28.06,86
15.08,with free Coupon,"Zyclara,Aldara",packet,15.04,generic,Imiquimod,19.9,Imiquimod,Walgreens,17.2,201
15.08,with free Coupon,"Zyclara,Aldara",packet,15.04,generic,Imiquimod,19.9,Imiquimod,Safeway,17.23,251
15.08,with free Coupon,"Zyclara,Aldara",packet,15.04,generic,Imiquimod,19.9,Imiquimod,CVS Pharmacy,46.85,175
15.08,with free Coupon,"Zyclara,Aldara",packet,15.04,generic,Imiquimod,19.9,Imiquimod,Costco,15.99,28
15.08,with free Coupon,"Zyclara,Aldara",packet,15.04,generic,Imiquimod,19.9,Imiquimod,Ralphs,15.04,62
15.08,with free Coupon,"Zyclara,Aldara",packet,15.04,generic,Imiquimod,19.9,Imiquimod,Vons Pharmacy,17.23,209
15.08,with free Coupon,"Zyclara,Aldara",packet,15.04,generic,Imiquimod,19.9,Imiquimod,Albertsons (Sav-on),17.23,212
15.08,with free Discount,"Zyclara,Aldara",packet,15.04,generic,Imiquimod,19.9,Imiquimod,Walmart,25.72,87
15.08,with free Coupon,"Zyclara,Aldara",packet,15.04,generic,Imiquimod,19.9,Imiquimod,Rite Aid,62.72,385
15.08,with free Coupon,"Zyclara,Aldara",packet,15.04,generic,Imiquimod,19.9,Imiquimod,Target (CVS),46.85,158
10.34,with free Coupon,Avapro,tablet,9,generic,Irbesartan,11.97,Irbesartan,Vons Pharmacy,13.94,87
10.34,with free Coupon,Avapro,tablet,9,generic,Irbesartan,11.97,Irbesartan,Walgreens,21.89,113
10.34,with free Coupon,Avapro,tablet,9,generic,Irbesartan,11.97,Irbesartan,Ralphs,12.72,25
10.34,with free Coupon,Avapro,tablet,9,generic,Irbesartan,11.97,Irbesartan,Albertsons (Sav-on),13.94,81
10.34,with free Discount,Avapro,tablet,9,generic,Irbesartan,11.97,Irbesartan,CVS Pharmacy,28.32,103
10.34,with free Discount,Avapro,tablet,9,generic,Irbesartan,11.97,Irbesartan,Target (CVS),28.32,104
10.34,with free Coupon,Avapro,tablet,9,generic,Irbesartan,11.97,Irbesartan,Rite Aid,15.95,101
10.34,with free Coupon,Avapro,tablet,9,generic,Irbesartan,11.97,Irbesartan,Safeway,13.94,78
10.34,retail price,Avapro,tablet,9,generic,Irbesartan,11.97,Irbesartan,Walmart,9,
10.34,retail price,Avapro,tablet,9,generic,Irbesartan,11.97,Irbesartan,Costco,18.08,
21.45,with free Discount,"Seasonale,Levonorgestrel",package,22.8,generic,Introvale,79,Introvale,CVS Pharmacy,44.74,
21.45,with free Coupon,"Seasonale,Levonorgestrel",package,22.8,generic,Introvale,79,Introvale,Walgreens,52.07,
21.45,with free Coupon,"Seasonale,Levonorgestrel",package,22.8,generic,Introvale,79,Introvale,Ralphs,22.8,
21.45,with free Coupon,"Seasonale,Levonorgestrel",package,22.8,generic,Introvale,79,Introvale,Costco,27.99,
21.45,with free Coupon,"Seasonale,Levonorgestrel",package,22.8,generic,Introvale,79,Introvale,Rite Aid,50.16,
21.45,with free Coupon,"Seasonale,Levonorgestrel",package,22.8,generic,Introvale,79,Introvale,Vons Pharmacy,24.74,
21.45,with free Coupon,"Seasonale,Levonorgestrel",package,22.8,generic,Introvale,79,Introvale,Albertsons (Sav-on),24.74,
21.45,with free Discount,"Seasonale,Levonorgestrel",package,22.8,generic,Introvale,79,Introvale,Walmart,39.02,
21.45,with free Coupon,"Seasonale,Levonorgestrel",package,22.8,generic,Introvale,79,Introvale,Safeway,24.74,
21.45,with free Coupon,"Seasonale,Levonorgestrel",package,22.8,generic,Introvale,79,Introvale,Target (CVS),45.2,
12.9,with free Coupon,,capsule,15.1,brand,,,Integra,CVS Pharmacy,15.31,19
12.9,with free Discount,,capsule,15.1,brand,,,Integra,Walgreens,16.06,22
12.9,with free Coupon,,capsule,15.1,brand,,,Integra,Ralphs,15.1,19
12.9,with free Coupon,,capsule,15.1,brand,,,Integra,Costco,17.92,19
12.9,with free Coupon,,capsule,15.1,brand,,,Integra,Rite Aid,15.89,19
12.9,with free Coupon,,capsule,15.1,brand,,,Integra,Vons Pharmacy,19.11,19
12.9,with free Coupon,,capsule,15.1,brand,,,Integra,Albertsons (Sav-on),18.24,25
12.9,with free Discount,,capsule,15.1,brand,,,Integra,Walmart,19.26,19
12.9,with free Coupon,,capsule,15.1,brand,,,Integra,Safeway,18.24,19
12.9,with free Coupon,,capsule,15.1,brand,,,Integra,Target (CVS),16.24,19
6,with free Discount,Lozol,tablet,4,generic,Indapamide,3.6,Indapamide,CVS Pharmacy,15.29,21
6,with free Coupon,Lozol,tablet,4,generic,Indapamide,3.6,Indapamide,Walgreens,12,23
6,with free Discount,Lozol,tablet,4,generic,Indapamide,3.6,Indapamide,Ralphs,10.67,19
6,with free Coupon,Lozol,tablet,4,generic,Indapamide,3.6,Indapamide,Costco,10.29,17
6,with free Coupon,Lozol,tablet,4,generic,Indapamide,3.6,Indapamide,Rite Aid,11.22,46
6,with free Discount,Lozol,tablet,4,generic,Indapamide,3.6,Indapamide,Vons Pharmacy,9.87,26
6,with free Discount,Lozol,tablet,4,generic,Indapamide,3.6,Indapamide,Albertsons (Sav-on),9.87,25
6,retail price,Lozol,tablet,4,generic,Indapamide,3.6,Indapamide,Walmart,4,
6,with free Discount,Lozol,tablet,4,generic,Indapamide,3.6,Indapamide,Safeway,9.87,26
6,with free Discount,Lozol,tablet,4,generic,Indapamide,3.6,Indapamide,Target (CVS),15.29,21
20.86,with free Coupon,,capsule,24.97,brand,,22.8,Integra Plus,CVS Pharmacy,30.32,32
20.86,with free Coupon,,capsule,24.97,brand,,22.8,Integra Plus,Walgreens,30.77,34
20.86,with free Coupon,,capsule,24.97,brand,,22.8,Integra Plus,Ralphs,28.83,30
20.86,with free Coupon,,capsule,24.97,brand,,22.8,Integra Plus,Costco,25.71,36
20.86,with free Coupon,,capsule,24.97,brand,,22.8,Integra Plus,Rite Aid,29.82,30
20.86,with free Coupon,,capsule,24.97,brand,,22.8,Integra Plus,Vons Pharmacy,26.1,30
20.86,with free Coupon,,capsule,24.97,brand,,22.8,Integra Plus,Albertsons (Sav-on),27.26,30
20.86,with free Discount,,capsule,24.97,brand,,22.8,Integra Plus,Walmart,26.8,29
20.86,with free Coupon,,capsule,24.97,brand,,22.8,Integra Plus,Safeway,27.26,30
20.86,with free Coupon,,capsule,24.97,brand,,22.8,Integra Plus,Target (CVS),24.97,32
